focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,20,cnn-lstm,mlp,0.766358306985079,0.12808099396253447,0.7228534616236293,0.13913655963523652,31535.5,0.0
sp,20,lstm,mlp,0.7295969786457434,0.180548560448265,0.7228534616236293,0.13913655963523652,29069.0,0.099
sp,21,cnn,cnn-lstm,0.7666445491124804,0.17518022415796333,0.7638758594120144,0.13560781751137752,28411.5,0.2028
sp,21,cnn,lstm,0.7666445491124804,0.17518022415796333,0.7438200502163612,0.18130142756903594,28843.0,0.1395
sp,21,cnn,mlp,0.7666445491124804,0.17518022415796333,0.7245171128931719,0.14530113474264147,32914.5,0.0
sp,21,cnn-lstm,lstm,0.7638758594120144,0.13560781751137752,0.7438200502163612,0.18130142756903594,27014.5,0.692
sp,21,cnn-lstm,mlp,0.7638758594120144,0.13560781751137752,0.7245171128931719,0.14530113474264147,31132.5,0.003
sp,21,lstm,mlp,0.7438200502163612,0.18130142756903594,0.7245171128931719,0.14530113474264147,30363.0,0.012
sp,22,cnn,cnn-lstm,0.7733575431802271,0.17623161396164633,0.7742691648291564,0.12822961372617792,28063.5,0.258
sp,22,cnn,lstm,0.7733575431802271,0.17623161396164633,0.7421321855913623,0.18015364943091267,29918.5,0.03
sp,22,cnn,mlp,0.7733575431802271,0.17623161396164633,0.7322776325273653,0.1347452761564857,33498.0,0.0
sp,22,cnn-lstm,lstm,0.7742691648291564,0.12822961372617792,0.7421321855913623,0.18015364943091267,28433.0,0.1968
sp,22,cnn-lstm,mlp,0.7742691648291564,0.12822961372617792,0.7322776325273653,0.1347452761564857,31867.0,0.0
sp,22,lstm,mlp,0.7421321855913623,0.18015364943091267,0.7322776325273653,0.1347452761564857,29757.0,0.030000000000000002
sw,1,cnn,cnn-lstm,0.5799637904557529,0.1723817291007731,0.507256151291776,0.16874587161165888,32693.5,0.0
sw,1,cnn,lstm,0.5799637904557529,0.1723817291007731,0.5437020513675859,0.18019815018302596,29316.5,0.044
