focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sp,22,cnn,lstm,0.9153012351076397,0.06339638857776983,0.8923287700422764,0.0751242281223053,33780.5,0.0
sp,22,cnn,mlp,0.9153012351076397,0.06339638857776983,0.9086478823818133,0.041046126575856844,32776.0,0.0
sp,22,cnn-lstm,lstm,0.9029114730278741,0.06527802626399397,0.8923287700422764,0.0751242281223053,29374.0,0.060000000000000005
sp,22,cnn-lstm,mlp,0.9029114730278741,0.06527802626399397,0.9086478823818133,0.041046126575856844,27653.0,0.399
sp,22,lstm,mlp,0.8923287700422764,0.0751242281223053,0.9086478823818133,0.041046126575856844,24467.5,0.1968
sw,1,cnn,cnn-lstm,0.7257549299188499,0.15882253530371224,0.6478341304660395,0.22486791030846923,31348.5,0.002
sw,1,cnn,lstm,0.7257549299188499,0.15882253530371224,0.6791669770945399,0.19010563110310494,30427.0,0.007500000000000001
sw,1,cnn,mlp,0.7257549299188499,0.15882253530371224,0.6212507044949943,0.19356988151760932,35565.0,0.0
sw,1,cnn-lstm,lstm,0.6478341304660395,0.22486791030846923,0.6791669770945399,0.19010563110310494,25506.0,0.508
sw,1,cnn-lstm,mlp,0.6478341304660395,0.22486791030846923,0.6212507044949943,0.19356988151760932,30271.5,0.0084
sw,1,lstm,mlp,0.6791669770945399,0.19010563110310494,0.6212507044949943,0.19356988151760932,31844.5,0.0
sw,2,cnn,cnn-lstm,0.7818276273164221,0.14796217043132723,0.7596190453729195,0.15736418908855082,29005.5,0.0876
sw,2,cnn,lstm,0.7818276273164221,0.14796217043132723,0.7618027548741635,0.14486745049864208,29979.0,0.026
sw,2,cnn,mlp,0.7818276273164221,0.14796217043132723,0.7397336193317278,0.1427475176205128,33122.5,0.0
sw,2,cnn-lstm,lstm,0.7596190453729195,0.15736418908855082,0.7618027548741635,0.14486745049864208,27365.5,0.521
sw,2,cnn-lstm,mlp,0.7596190453729195,0.15736418908855082,0.7397336193317278,0.1427475176205128,30519.0,0.012
sw,2,lstm,mlp,0.7618027548741635,0.14486745049864208,0.7397336193317278,0.1427475176205128,29822.0,0.027
sw,3,cnn,cnn-lstm,0.7986247463647811,0.14260211500743722,0.7920529879849276,0.13327769866695244,28279.0,0.30000000000000004
sw,3,cnn,lstm,0.7986247463647811,0.14260211500743722,0.8027366431557591,0.12232900687117376,27626.5,0.49079999999999996
sw,3,cnn,mlp,0.7986247463647811,0.14260211500743722,0.7412081185878099,0.1720260583769896,33267.5,0.0
sw,3,cnn-lstm,lstm,0.7920529879849276,0.13327769866695244,0.8027366431557591,0.12232900687117376,25735.5,0.616
sw,3,cnn-lstm,mlp,0.7920529879849276,0.13327769866695244,0.7412081185878099,0.1720260583769896,31824.0,0.0
sw,3,lstm,mlp,0.8027366431557591,0.12232900687117376,0.7412081185878099,0.1720260583769896,32438.5,0.0
sw,4,cnn,cnn-lstm,0.8425872586644227,0.08934219374554239,0.8290855211983863,0.09216443297390414,28889.5,0.1305
sw,4,cnn,lstm,0.8425872586644227,0.08934219374554239,0.8335210750301749,0.08766136908366803,28514.0,0.17759999999999998
sw,4,cnn,mlp,0.8425872586644227,0.08934219374554239,0.7769691650656885,0.13806753946160535,36102.5,0.0
sw,4,cnn-lstm,lstm,0.8290855211983863,0.09216443297390414,0.8335210750301749,0.08766136908366803,26140.0,0.828
sw,4,cnn-lstm,mlp,0.8290855211983863,0.09216443297390414,0.7769691650656885,0.13806753946160535,33732.0,0.0
sw,4,lstm,mlp,0.8335210750301749,0.08766136908366803,0.7769691650656885,0.13806753946160535,34182.5,0.0
sw,5,cnn,cnn-lstm,0.8561141115197173,0.08394314546140132,0.836002908308268,0.09627913641867078,29914.5,0.0225
sw,5,cnn,lstm,0.8561141115197173,0.08394314546140132,0.8456586629417838,0.08269344118313807,28974.5,0.0924
sw,5,cnn,mlp,0.8561141115197173,0.08394314546140132,0.7991086821774507,0.12239769700975967,35816.5,0.0
sw,5,cnn-lstm,lstm,0.836002908308268,0.09627913641867078,0.8456586629417838,0.08269344118313807,25474.0,0.494
sw,5,cnn-lstm,mlp,0.836002908308268,0.09627913641867078,0.7991086821774507,0.12239769700975967,32319.5,0.0
sw,5,lstm,mlp,0.8456586629417838,0.08269344118313807,0.7991086821774507,0.12239769700975967,33404.5,0.0
sw,6,cnn,cnn-lstm,0.8598663555945463,0.0782854022098736,0.8477971830840787,0.07783943373582333,29485.5,0.0495
sw,6,cnn,lstm,0.8598663555945463,0.0782854022098736,0.8574246398731973,0.0702573478541112,27842.0,0.329
sw,6,cnn,mlp,0.8598663555945463,0.0782854022098736,0.8184047462005883,0.09989025647790353,34755.5,0.0
sw,6,cnn-lstm,lstm,0.8477971830840787,0.07783943373582333,0.8574246398731973,0.0702573478541112,24861.0,0.318
sw,6,cnn-lstm,mlp,0.8477971830840787,0.07783943373582333,0.8184047462005883,0.09989025647790353,31846.0,0.0
sw,6,lstm,mlp,0.8574246398731973,0.0702573478541112,0.8184047462005883,0.09989025647790353,33564.5,0.0
sw,7,cnn,cnn-lstm,0.8643916197676677,0.07085388151329328,0.8538406777706229,0.07433245220165248,29394.0,0.0468
sw,7,cnn,lstm,0.8643916197676677,0.07085388151329328,0.8687911789652387,0.061234874938541795,26485.5,0.98
sw,7,cnn,mlp,0.8643916197676677,0.07085388151329328,0.8170249852238444,0.10521128935136569,35421.5,0.0
sw,7,cnn-lstm,lstm,0.8538406777706229,0.07433245220165248,0.8687911789652387,0.061234874938541795,23468.0,0.0468
sw,7,cnn-lstm,mlp,0.8538406777706229,0.07433245220165248,0.8170249852238444,0.10521128935136569,32814.5,0.0
sw,7,lstm,mlp,0.8687911789652387,0.061234874938541795,0.8170249852238444,0.10521128935136569,35634.5,0.0
sw,8,cnn,cnn-lstm,0.8717044921865992,0.061732004670773,0.8619896961830215,0.06429320837932395,29294.5,0.0552
sw,8,cnn,lstm,0.8717044921865992,0.061732004670773,0.8735172624050134,0.06334060857454565,26238.5,0.882
sw,8,cnn,mlp,0.8717044921865992,0.061732004670773,0.8360081665727542,0.08594922363972031,34883.5,0.0
sw,8,cnn-lstm,lstm,0.8619896961830215,0.06429320837932395,0.8735172624050134,0.06334060857454565,23370.5,0.0465
sw,8,cnn-lstm,mlp,0.8619896961830215,0.06429320837932395,0.8360081665727542,0.08594922363972031,32246.0,0.0
sw,8,lstm,mlp,0.8735172624050134,0.06334060857454565,0.8360081665727542,0.08594922363972031,34941.0,0.0
sw,9,cnn,cnn-lstm,0.8825542941450373,0.058251077015411844,0.8758156001848832,0.05800160029285844,28644.5,0.186
sw,9,cnn,lstm,0.8825542941450373,0.058251077015411844,0.8785214711466279,0.05677380239567778,28480.0,0.186
sw,9,cnn,mlp,0.8825542941450373,0.058251077015411844,0.8373019890844156,0.08794307875172389,37497.0,0.0
sw,9,cnn-lstm,lstm,0.8758156001848832,0.05800160029285844,0.8785214711466279,0.05677380239567778,26151.5,0.834
sw,9,cnn-lstm,mlp,0.8758156001848832,0.05800160029285844,0.8373019890844156,0.08794307875172389,35315.0,0.0
sw,9,lstm,mlp,0.8785214711466279,0.05677380239567778,0.8373019890844156,0.08794307875172389,35852.5,0.0
sw,10,cnn,cnn-lstm,0.8835784691486637,0.05710853200657569,0.8761505714992301,0.05548408692155754,29107.5,0.093
sw,10,cnn,lstm,0.8835784691486637,0.05710853200657569,0.8819655229348264,0.05402236594052044,27699.5,0.381
sw,10,cnn,mlp,0.8835784691486637,0.05710853200657569,0.8429441094556188,0.08492006342398527,36577.0,0.0
sw,10,cnn-lstm,lstm,0.8761505714992301,0.05548408692155754,0.8819655229348264,0.05402236594052044,24946.5,0.3504
sw,10,cnn-lstm,mlp,0.8761505714992301,0.05548408692155754,0.8429441094556188,0.08492006342398527,34045.0,0.0
sw,10,lstm,mlp,0.8819655229348264,0.05402236594052044,0.8429441094556188,0.08492006342398527,35406.0,0.0
sw,11,cnn,cnn-lstm,0.8844923592355702,0.05561373791602646,0.8766268024630617,0.05972610777393442,28589.5,0.1995
sw,11,cnn,lstm,0.8844923592355702,0.05561373791602646,0.8823417684425101,0.055974493570078686,27586.5,0.45
sw,11,cnn,mlp,0.8844923592355702,0.05561373791602646,0.841904236015053,0.08780339858563058,36424.5,0.0
sw,11,cnn-lstm,lstm,0.8766268024630617,0.05972610777393442,0.8823417684425101,0.055974493570078686,25371.5,0.45
sw,11,cnn-lstm,mlp,0.8766268024630617,0.05972610777393442,0.841904236015053,0.08780339858563058,34209.5,0.0
sw,11,lstm,mlp,0.8823417684425101,0.055974493570078686,0.841904236015053,0.08780339858563058,35252.0,0.0
sw,12,cnn,cnn-lstm,0.8876753544368741,0.04689980748442522,0.8798136255270109,0.05097430655223426,28849.5,0.1104
sw,12,cnn,lstm,0.8876753544368741,0.04689980748442522,0.8887304917801879,0.045018746042331574,26446.0,0.998
sw,12,cnn,mlp,0.8876753544368741,0.04689980748442522,0.8427799068466766,0.08259789168238062,37416.5,0.0
sw,12,cnn-lstm,lstm,0.8798136255270109,0.05097430655223426,0.8887304917801879,0.045018746042331574,24010.0,0.1104
sw,12,cnn-lstm,mlp,0.8798136255270109,0.05097430655223426,0.8427799068466766,0.08259789168238062,35089.0,0.0
sw,12,lstm,mlp,0.8887304917801879,0.045018746042331574,0.8427799068466766,0.08259789168238062,36973.0,0.0
sw,13,cnn,cnn-lstm,0.8892557892636267,0.05113800573167586,0.8829008694593592,0.05143028796048483,28640.0,0.1875
sw,13,cnn,lstm,0.8892557892636267,0.05113800573167586,0.8879825873731806,0.04839772720694351,27553.0,0.439
sw,13,cnn,mlp,0.8892557892636267,0.05113800573167586,0.84573246635358,0.08674804739341926,37922.0,0.0
sw,13,cnn-lstm,lstm,0.8829008694593592,0.05143028796048483,0.8879825873731806,0.04839772720694351,25233.0,0.439
sw,13,cnn-lstm,mlp,0.8829008694593592,0.05143028796048483,0.84573246635358,0.08674804739341926,35533.0,0.0
sw,13,lstm,mlp,0.8879825873731806,0.04839772720694351,0.84573246635358,0.08674804739341926,36692.5,0.0
sw,14,cnn,cnn-lstm,0.8941111687787537,0.047475273504114415,0.8871862783127322,0.04814933879350565,29753.0,0.0288
sw,14,cnn,lstm,0.8941111687787537,0.047475273504114415,0.8953172732267244,0.047212131129304655,26396.5,0.97
sw,14,cnn,mlp,0.8941111687787537,0.047475273504114415,0.8469470891170893,0.0895897046796891,38846.5,0.0
sw,14,cnn-lstm,lstm,0.8871862783127322,0.04814933879350565,0.8953172732267244,0.047212131129304655,23234.5,0.0288
sw,14,cnn-lstm,mlp,0.8871862783127322,0.04814933879350565,0.8469470891170893,0.0895897046796891,36309.5,0.0
sw,14,lstm,mlp,0.8953172732267244,0.047212131129304655,0.8469470891170893,0.0895897046796891,38544.0,0.0
sw,15,cnn,cnn-lstm,0.894218780148168,0.0463395226603099,0.8869006609292682,0.04861135157902641,28954.0,0.0948
sw,15,cnn,lstm,0.894218780148168,0.0463395226603099,0.8955591270147836,0.04524933487230884,26250.5,0.889
sw,15,cnn,mlp,0.894218780148168,0.0463395226603099,0.8458369438980371,0.0970341256631636,37716.0,0.0
sw,15,cnn-lstm,lstm,0.8869006609292682,0.04861135157902641,0.8955591270147836,0.04524933487230884,23780.5,0.0915
sw,15,cnn-lstm,mlp,0.8869006609292682,0.04861135157902641,0.8458369438980371,0.0970341256631636,35414.0,0.0
sw,15,lstm,mlp,0.8955591270147836,0.04524933487230884,0.8458369438980371,0.0970341256631636,37712.0,0.0
sw,16,cnn,cnn-lstm,0.895856377475187,0.045544287415606316,0.8863259944745593,0.04896154597348686,29936.5,0.021
sw,16,cnn,lstm,0.895856377475187,0.045544287415606316,0.8965132343613308,0.045937668206829374,26634.0,0.898
sw,16,cnn,mlp,0.895856377475187,0.045544287415606316,0.8479498676709297,0.08720097012423518,38820.0,0.0
