focus,n,A,B,mean(A),std(A),mean(B),std(B),U,p-value
sw,6,cnn,mlp,0.7650771071720393,0.07766358487961388,0.7031158111561235,0.09149230275595666,36430.0,0.0
sw,6,cnn-lstm,lstm,0.7565822131249681,0.0818601468197315,0.7593692100466574,0.07407526438561753,26067.5,0.789
sw,6,cnn-lstm,mlp,0.7565822131249681,0.0818601468197315,0.7031158111561235,0.09149230275595666,34923.5,0.0
sw,6,lstm,mlp,0.7593692100466574,0.07407526438561753,0.7031158111561235,0.09149230275595666,35682.0,0.0
sw,7,cnn,cnn-lstm,0.772462510521041,0.07424356262466231,0.7572351753583706,0.08050237477613545,29510.5,0.048
sw,7,cnn,lstm,0.772462510521041,0.07424356262466231,0.7674490348186772,0.07464741784484225,27670.0,0.392
sw,7,cnn,mlp,0.772462510521041,0.07424356262466231,0.712885573052289,0.08876229789705199,36777.5,0.0
sw,7,cnn-lstm,lstm,0.7572351753583706,0.08050237477613545,0.7674490348186772,0.07464741784484225,24487.5,0.2028
sw,7,cnn-lstm,mlp,0.7572351753583706,0.08050237477613545,0.712885573052289,0.08876229789705199,33756.5,0.0
sw,7,lstm,mlp,0.7674490348186772,0.07464741784484225,0.712885573052289,0.08876229789705199,35807.5,0.0
sw,8,cnn,cnn-lstm,0.7758503207994658,0.06786388882710123,0.7626910933442346,0.07682119621795516,29166.5,0.0855
sw,8,cnn,lstm,0.7758503207994658,0.06786388882710123,0.7709048875557477,0.07678685787828271,26772.5,0.821
sw,8,cnn,mlp,0.7758503207994658,0.06786388882710123,0.7174589623351635,0.08344342455666011,36960.5,0.0
sw,8,cnn-lstm,lstm,0.7626910933442346,0.07682119621795516,0.7709048875557477,0.07678685787828271,24335.5,0.1656
sw,8,cnn-lstm,mlp,0.7626910933442346,0.07682119621795516,0.7174589623351635,0.08344342455666011,34063.5,0.0
sw,8,lstm,mlp,0.7709048875557477,0.07678685787828271,0.7174589623351635,0.08344342455666011,36177.5,0.0
sw,9,cnn,cnn-lstm,0.7871878310085519,0.07030081706850576,0.7744717891827582,0.07685926061263117,28800.0,0.1188
sw,9,cnn,lstm,0.7871878310085519,0.07030081706850576,0.7741791948557287,0.07633527158722951,28875.0,0.1188
sw,9,cnn,mlp,0.7871878310085519,0.07030081706850576,0.7269495063117349,0.07831080389987971,37741.0,0.0
sw,9,cnn-lstm,lstm,0.7744717891827582,0.07685926061263117,0.7741791948557287,0.07633527158722951,26405.5,0.975
sw,9,cnn-lstm,mlp,0.7744717891827582,0.07685926061263117,0.7269495063117349,0.07831080389987971,35149.5,0.0
sw,9,lstm,mlp,0.7741791948557287,0.07633527158722951,0.7269495063117349,0.07831080389987971,35448.0,0.0
sw,10,cnn,cnn-lstm,0.7916962370391231,0.06949811172945103,0.7812427526273024,0.0761561497768038,28299.5,0.29250000000000004
sw,10,cnn,lstm,0.7916962370391231,0.06949811172945103,0.7842422846767373,0.07342586425483684,28024.5,0.324
sw,10,cnn,mlp,0.7916962370391231,0.06949811172945103,0.7320440142960373,0.07959963123173057,37643.0,0.0
sw,10,cnn-lstm,lstm,0.7812427526273024,0.0761561497768038,0.7842422846767373,0.07342586425483684,26082.0,0.797
sw,10,cnn-lstm,mlp,0.7812427526273024,0.0761561497768038,0.7320440142960373,0.07959963123173057,35583.5,0.0
sw,10,lstm,mlp,0.7842422846767373,0.07342586425483684,0.7320440142960373,0.07959963123173057,36162.0,0.0
sw,11,cnn,cnn-lstm,0.7906556080871575,0.06935713726811467,0.7815137257733223,0.07786578164522642,28008.0,0.33
sw,11,cnn,lstm,0.7906556080871575,0.06935713726811467,0.7819686347577488,0.07352979275997244,28038.0,0.33
sw,11,cnn,mlp,0.7906556080871575,0.06935713726811467,0.7283826471351211,0.08031394816016302,37808.5,0.0
sw,11,cnn-lstm,lstm,0.7815137257733223,0.07786578164522642,0.7819686347577488,0.07352979275997244,26579.5,0.928
sw,11,cnn-lstm,mlp,0.7815137257733223,0.07786578164522642,0.7283826471351211,0.08031394816016302,35989.5,0.0
sw,11,lstm,mlp,0.7819686347577488,0.07352979275997244,0.7283826471351211,0.08031394816016302,36194.0,0.0
sw,12,cnn,cnn-lstm,0.7967820920961349,0.06381930972353875,0.7846480368971974,0.07421306534301253,28439.5,0.24450000000000002
sw,12,cnn,lstm,0.7967820920961349,0.06381930972353875,0.7926855480924102,0.06713429189225899,27247.0,0.576
sw,12,cnn,mlp,0.7967820920961349,0.06381930972353875,0.7302594933883862,0.08035043090572672,38681.5,0.0
sw,12,cnn-lstm,lstm,0.7846480368971974,0.07421306534301253,0.7926855480924102,0.06713429189225899,25161.5,0.4392
sw,12,cnn-lstm,mlp,0.7846480368971974,0.07421306534301253,0.7302594933883862,0.08035043090572672,36426.5,0.0
sw,12,lstm,mlp,0.7926855480924102,0.06713429189225899,0.7302594933883862,0.08035043090572672,37903.0,0.0
sw,13,cnn,cnn-lstm,0.8005425232895917,0.06250508424693939,0.7890356583942845,0.07182357032601547,28927.5,0.12300000000000001
sw,13,cnn,lstm,0.8005425232895917,0.06250508424693939,0.791459991813322,0.06555868542168317,28706.0,0.1368
sw,13,cnn,mlp,0.8005425232895917,0.06250508424693939,0.7373160966799887,0.07385380736872221,39159.0,0.0
sw,13,cnn-lstm,lstm,0.7890356583942845,0.07182357032601547,0.791459991813322,0.06555868542168317,26078.0,0.794
sw,13,cnn-lstm,mlp,0.7890356583942845,0.07182357032601547,0.7373160966799887,0.07385380736872221,36453.5,0.0
sw,13,lstm,mlp,0.791459991813322,0.06555868542168317,0.7373160966799887,0.07385380736872221,37167.5,0.0
sw,14,cnn,cnn-lstm,0.8009831122263674,0.06200093674618978,0.7922423597654167,0.06909084404486215,28258.0,0.3075
sw,14,cnn,lstm,0.8009831122263674,0.06200093674618978,0.7997399051201902,0.06107311461217867,26730.0,0.845
sw,14,cnn,mlp,0.8009831122263674,0.06200093674618978,0.7401216019510962,0.07868333263573413,37954.5,0.0
sw,14,cnn-lstm,lstm,0.7922423597654167,0.06909084404486215,0.7997399051201902,0.06107311461217867,25068.5,0.3996
sw,14,cnn-lstm,mlp,0.7922423597654167,0.06909084404486215,0.7401216019510962,0.07868333263573413,36189.0,0.0
sw,14,lstm,mlp,0.7997399051201902,0.06107311461217867,0.7401216019510962,0.07868333263573413,37755.5,0.0
